name,cc
marcusahero,0.0
everytide,0.0
samanthacapo,0.0
melissa890,0.333333333333
cerebralassassins,1.0
smile2habib,0.0
Denburger,0.0
Evelyn,0.161764705882
boralsucks,0.0
dookdam,0.0
dansilva,0.666666666667
spykes,0.0
RhaeAnnS,0.333333333333
sumomo,0.0
ameliamaryanne,0.0
ninamccarthy3,0.0
kfoster10,0.0
WhoIsDak,0.0
sunnyskies,0.0
earthkirk,0.133333333333
skrappy3,1.0
cothurnatus,0.5
Shaunepawn,0.075
cklopping,0.0
peanutsmom,0.155555555556
patjrsmom,0.0
cverboom,0.247619047619
stephyfaye,0.0
gapeach,0.19358974359
Blickntx,0.7
amritsartrip,0.0
stajones,0.0
justagirl,0.0584453535944
TJreportingLive,0.30303030303
NCNONNA2,0.833333333333
KarlieAnn,0.666666666667
bunnylove,0.1
dairehobbs,0.0
Sarrahjane21,1.0
justalilwitchie,0.247918593895
BabyeeCakesXo,0.0
sdcraig,0.161764705882
AnimeRandomness34,0.0
katiepearce,0.0
leelee,0.0
skatergirl101,0.141666666667
I-chaostasis,0.2
mikolaj,1.0
fellamella,1.0
goofygreeneyes,0.496732026144
theandroidgames,0.666666666667
janeadams,0.333333333333
nixtear24,0.0
wankstabecca,0.0
AMarineGirl,0.333333333333
irwinbkatz,0.0
unseen,0.0
fabtejah,0.333333333333
SHANBOL,0.0
avalonia1980,0.14709851552
dannybaldanzi,0.0
Kat-Al,0.093143056039
DoctorDiscreplah,0.6
hoofprintsnfootprints,0.333333333333
geekyhipster,0.187830687831
dalevang,1.0
autumnleaves,0.0
jessika-frazer,0.0714285714286
snoopuy,0.0
RachelPincusoff,0.0
thisismeforever,0.0
theoneandonlybethie,0.0840038314176
intrudermarine,0.169997896066
ChristinaMoua,0.0
JessicaWatkins,0.666666666667
bdturner,0.1
trying2getby,0.1
trevleg,0.0
PlutoGoPoof,0.666666666667
tequilalove,0.0
druguseduringpregnancy,0.4
norahanum,0.0
damienwindsor,0.527777777778
nancypeabody,0.6
JamesBrown,0.272727272727
republicanchic,0.0
penelopepham,0.0295566502463
angelprincess2009,0.0
scinayrb,0.0
beingbea,0.30303030303
chelsyxneko,0.0
cassiexchemicals,0.0
Gangsta,0.0
SamanthaHan,0.0
haleymeyer17,0.241666666667
colleenkospelich,1.0
aidanbamba,0.2
notjusttoys,0.0
germangayboy,0.166666666667
Jacob-Perez,0.0
vdelong1,1.0
cherindipity,0.368421052632
jebass1972,1.0
memyselfandi,0.333333333333
myswitchblade,0.155555555556
DanBatlin,0.333333333333
OldHenry,0.0
noDick,0.2
octogenarian,0.0592492085029
wwwthisgirlcom,0.134057971014
husbandofawife,0.119215686275
beautifulmind,0.0
ChainedPhantom,0.0
sweetthing198,0.152380952381
lexirenae101,0.16339869281
jluiz908,1.0
MakeMoneyOnline99,0.0
ensommerfugl,0.0
dani2014,0.0
thehorders,0.0
tiara8,0.0
smonico1,0.327272727273
shavonne,0.933333333333
yourpussy,1.0
LVfitchick,0.0
tofu4ui8,1.0
BibleBlogger,0.25
stephanieatabong,0.381818181818
UDcrewBlogger,0.0
aMANIACsGurl,0.214285714286
Wylsie,0.0
SummerBee,0.0
emilily,0.266666666667
fugazi,0.383333333333
empty,0.230769230769
nbdgolfer,0.0
CommittedCass,0.225071225071
hipppydude,0.0
dressforsuccess,0.0
hotclaws,0.201053555751
marlowe,0.0737777777778
momoney,0.340659340659
redneck2016,0.0
Oxymo35a,0.0
severedania,0.0
HufflePuffingBadger,1.0
eversosweet,0.285714285714
CosmicFish,0.3
rainingbliss,1.0
FalconHeights,0.0
falaserio,1.0
peggy2975,0.0
krishnakpatel143,0.190476190476
xtravirgin,0.0
jing,0.0
YouMadeADifference,0.0
maltachicka607,0.0
kmoore95,0.0
frankenflick,0.333333333333
JessicaHallmark,0.124043715847
meanmami,1.0
teethwhitenings,0.333333333333
staceyw,0.0
youngauthor,0.5
merisa,0.0
Sgaston1,0.0
eddieb,0.0
playrachelplay,0.0
fireeyedcherry,0.333333333333
kelley22,0.244444444444
obkatzblog,0.0
angelaheidi,0.0485017606804
sumona,0.0
DressupsbyBrenda,0.0
bosslady,0.0
staceyb,0.0
whatsup,1.0
buffalobilly,0.0
tmacke08,0.533333333333
brolife1,0.0
monkeyballsmilkshake,0.0
girlsrock21,0.333333333333
kiasworldstudies,0.561403508772
callmejuree,0.218181818182
Arizonadesertrat,0.380952380952
lohnes40,0.0
HELLFISTS,0.0
lvaldez,0.272727272727
justkickinback,0.219696969697
Maxnix54,0.0
itsabreathoffreshwear,0.0666666666667
cnoble,0.0
athenagenesis,0.4
mastrojack,0.0
MelissaA,0.230769230769
roketboi,0.0
candylove,0.0
xxnickAxx,1.0
MentalErgonomics,0.0
ron1959,0.0
iloveunicorns,0.1
katiebarbie,0.282051282051
avatarlexie,1.0
itsonlyme,0.333333333333
sidharth,0.127272727273
TooCoolForSchool,0.190476190476
healthylifeandfitness,0.120879120879
AshTay17,0.0
Hair-of-the-DOGG,1.0
rickbueter,0.0
iamsolacey,0.619047619048
iowafirefighter4870,0.0
Artisticmode,0.0
melindaxu,0.0
dcuriel7728,0.0
harveydavid,0.0
nicksf,0.0
joyness,0.8
mindslip,0.333333333333
zendude1,0.308823529412
scotty2hotty,0.4
missmisty,0.16067653277
catspinxy,1.0
mattiejean,1.0
destinationindia,1.0
magster,0.0
goodbyeED,0.0
tikatiki,0.287878787879
kendrablack,0.666666666667
RebeccaCastle,0.0
lilyjaymes,0.0
jmatteri,0.132307692308
AlliCalamity,0.333333333333
ImCrystal,0.4
apocalypticbastard,0.285714285714
henderi,0.222222222222
mostieblog,0.0
backstage,0.25
ncastech,0.272727272727
avrilfan12,0.0
marketingblog,0.0
MickyCslife,1.0
lochnes,0.0833333333333
cyndeebee,0.333333333333
spence,0.0
mohdanas,0.0
Saint-O-Nothing,0.0
birdhunter19,0.0
xlilcutie81293x,0.0
newyorker154,0.0
winnie1604,0.0
ascull,0.0
wut2do,0.439393939394
rdc1979,0.0
KeiniCph,0.166666666667
publicaffection,0.0
onaperkins,0.0
mtsuneishi,0.311111111111
tragedyinparadise,0.0
Nebula5,0.5
Nichkhun,0.266666666667
captainhespeler,0.333333333333
TheOldGeezer,0.0
sgrimm,0.5
sakaeiko,0.466666666667
koleksitudungbawal,0.0
thomoyaec,0.0
timtam2062,0.114285714286
ajohns95616,0.333333333333
ManiacMoo,0.0
cellfone,0.0
summerlove08,0.0
seriously,0.0
GracieLou,0.0
deepfield,0.0
nesasealey,0.0
KyleCanova,0.228571428571
ksharifzadeh,0.436842105263
nwfprison,0.117647058824
cookieshamble,1.0
mithas22,1.0
sellgiiroxas,0.0
DrummerBoy,0.333333333333
sharmapk752,0.0871212121212
KaylaMoody,0.0634920634921
declandiamond,0.0
frenchfrey87,0.5
Kdot,0.377777777778
jessicacorine,0.666666666667
dgochenour,0.403076923077
pinkgurl,0.0
wildman,0.0
bdavis23,0.218181818182
redfox92924,0.0
sugarbuns,0.0
xavierking,0.0
nathanbrydn,0.0
agassist17,0.166666666667
ctaylor36,0.227272727273
jelenica,0.333333333333
jcutter2,0.0
lovelearning,0.277777777778
TomV,0.0
Fateless,0.0
HeWhoHelps,1.0
almostemo-cupakelover,0.0
strawbrrymelon,0.469696969697
freshukegirlie,1.0
lizalire,0.359477124183
harleychick77,1.0
LSWorley,0.333333333333
lostmymarbles,0.0
arieshu,0.141666666667
thehappyhousewife,0.2
kelseybrewer,0.0
SpiritAlive,0.266666666667
PiggiePie,0.833333333333
jlsemochick,0.0
Simplii-Lovely,0.1
jasonbuffhamilton,0.0
Ajmal8656,0.0
gbcadenhead,0.626373626374
Joy--Bee,0.226864093072
acorahfan,0.0
JesseLee,0.254545454545
KelleyNorwex,0.333333333333
sylentdeath,0.176470588235
qtpie16,0.0952380952381
temirbek,0.0
jtrent,0.488888888889
GordonIson,0.285714285714
WilliamWeil,0.0
jewelrylady,0.0
chikako,0.483516483516
hepoosclouds,0.132307692308
kailamorrill,1.0
leighcarol,0.0
severs-hellmich,0.107142857143
rockheart38,0.5
jackielee,0.285714285714
alexshurtz,0.333333333333
xtheangelx,1.0
nikkipersonalblog,0.0
Directioner4life,0.636363636364
SundancerShellie,0.0
hherald57,0.0
matapenaunik,0.0
dallasmoore,1.0
sweetnote,0.5
idiomatixx,0.158562367865
jjnoel,0.0
WakeUpWorld,0.0
rhcpkickyourass,0.888888888889
crazycanadian,0.0
beckykat99,0.0
clayaikenchat,0.0
agepublications,0.0
bajukurung,0.9
ronredmond,0.0
eldorvandfarion,0.0
butterfly40,0.290909090909
stinky,0.235294117647
joshua,0.25
philjr,0.277777777778
deeanna895,0.166666666667
naransworld,0.583333333333
irrational-dreamer,0.0952380952381
itsjustme,0.25
prettyboittyty,0.0277777777778
bamick,0.212121212121
Polychromatic,0.0
rjsandoval6,0.0
kharrington3,0.298245614035
benedicts,0.170731707317
elahiammar,0.0
susan9754,0.0
dewey44,0.0
bjordan2,0.155555555556
Bookemdanno,0.309090909091
hodaka,0.0
AmericanWoman2,0.248796741947
thebestofthebest,0.0
sfmusicvideorevision,1.0
PeaceSeeker,0.0
AmandaBxtch,0.0
darkangel1415,0.0
TheGirlWhoCriedDeath,0.0
southsideguy,0.333333333333
blohmann,0.363636363636
aftabzafar,0.190476190476
AlleyOop,0.333333333333
johnpete,0.0
brandle27,0.0808823529412
wade14,0.0
victor0909,0.0
kelci,0.0
skinnymasquerade,0.0
xclegend,0.0
Kait,0.147058823529
LeonThompson,0.464285714286
missmedusa,0.6
seriesoftubes,0.0989010989011
rednightsky86,0.0
suchahorebitch,0.0
fanloved,0.0
AllyStar,0.0
denisegeex3,0.0
WongTongChicken,0.047619047619
Tony1337,0.571428571429
relatetome,0.0
frogfenatic,0.149732620321
incubator,0.666666666667
kamran,0.0
BrittanyAmber1995,0.0
Silent-Crier,0.0
kookooforcocapuffs,0.12380952381
financeonwheels,0.166666666667
kristinawood16,0.0
rjfaye10,0.266666666667
therealtexmexsis,1.0
nancylee,0.555555555556
DecayingButterfly,0.0
nicestudents,1.0
doublelife,0.266666666667
climax,0.0
dwallman,0.777777777778
cherylthoughts,0.0826210826211
ashley789,0.666666666667
shealynne,0.0
adhyapak,0.0
michaeljasinski,0.5
rickchasers,0.0
frankwayne,0.0
cushing,0.2
mmmhollywould,0.0171366847667
ShaVonR05,0.928571428571
bestguess,0.0
fuderpod,0.0
whsedrone,0.0
Phoenix,1.0
trouble-maker,0.111111111111
writemaster,0.0
southernbelle,0.0
ananda141,0.0
LexiSango,0.0
mypinlai,0.1
brashfello,0.0
6canecorsosinOHIO,1.0
senchatea,0.0
fightingthefreshman15,0.0
hawkarrow42,0.13
Jace,0.0
redmantu04,0.0
crisjayn,0.266666666667
diabeticcat,0.0
myangelwithautism,0.0
feyenigma,0.0
mfiano90,0.1
Heatherdjones,0.0
paknapakmira,0.0
robdemmer,0.0
Starlite,0.213235294118
yellowfever,0.0
beautyinsideandout,0.0
diannamorning,0.714285714286
Paigerss,0.266666666667
KieraStubbs,0.181818181818
elfparty,0.0
sphinxrox,0.0217391304348
JCoreyball3,0.4
pixiedust,0.333333333333
mrmachentosh1,0.0
DesmondShark,0.2
lindalohmeyer,0.666666666667
wehatetobepoor,0.0
ilovethebrewers,0.0
healthinfom,0.194444444444
WestTx58,0.213850837139
anniel,0.125705568268
scolgan,1.0
ahealen-s,1.0
prettylife,0.103225806452
scooter1,0.272727272727
qazrdxwes,0.666666666667
under1star,0.0
kiwi13,0.0
izhmel,0.0
DRAYINLOVE,0.210526315789
morethanfriends92,0.666666666667
CarmPadilla,0.0952380952381
CassidyAryn,0.0
greenfairy,0.149035651666
missadrian,0.0
happyhelper,0.0
Midnight-Melody,0.166666666667
LoveAlucard,0.133333333333
cheapdrugstore,0.0
giggledogs,0.142857142857
zachboren,0.527272727273
amt1968,0.0
misslonely,0.0
mrbigdong,0.0
empressmaruja,0.112457912458
rua123,0.0
PaPoy7273,0.194444444444
cesstrelle,0.0
tljedlicka11,0.333333333333
viccles2004,0.19298245614
Celine96,0.112616681722
persist,0.0
andthatswhatithink,1.0
jasonsworld,0.0
Sillyemocat,0.0
hekate,0.227272727273
theman3000,0.1
ronarigsby,0.0
biblehistroy,1.0
hotspringsjamie,0.333333333333
adam777777,0.666666666667
lmaples,0.358974358974
jessica718718,0.0
bestfriend,0.0
ruslvmusl,0.152148664344
drill-gurl,0.0
MrGroceries,0.0578947368421
josephsais,0.0
iamcool,0.0
Summer2012,0.152380952381
purebredmetalhead666,0.333333333333
primasumao-i,0.545454545455
lucy,0.5
mybilliondollarblog,0.0
confusedforlife,0.0
HONEY,1.0
mkarleskind,0.4
TheWiseOracle,0.181818181818
aleanaa10,0.169590643275
nickelback-girl,0.0
nvzbldog,0.19696969697
CloudLaughing,0.0
irish22244,0.333333333333
Timber,0.333333333333
chautauqua,0.0
jredheada,0.0
Sportyflirt101,0.143333333333
grdnrose1,0.188153310105
sreediva,0.132307692308
Iamtheduck,0.35
milan,0.0
bellabeauty,0.333333333333
imabumm,0.666666666667
nowey3graphics,0.2
teenhelp,0.18118466899
fpmusicrevision,0.363636363636
halomaster117,0.0444444444444
LonelyEmoGirl,0.0
cozymonster,0.333333333333
fatheroftwo,0.0649350649351
YourAverageGirl,0.333333333333
bleedblack,0.0
Tswilliams,0.0
pamaltwasser,0.428571428571
beckyg,1.0
timewounds,0.666666666667
cormac,0.047619047619
ZHIZNmylife,0.0
slmalone,0.0
mindylee143,0.0
philmac72,0.0
womenhealth,0.0
imatexasbushie,0.426900584795
salesgirlspeaks,0.0222222222222
damanpreet,0.0
Iamqjrouge,0.0
V-Review,0.333333333333
onurkusak,0.307359307359
manamickey,0.2
justpleaseloveme,0.133333333333
patenttrademark,0.0
zinoseal,0.0
life4ever,0.333333333333
thirdbaseman,0.19978858351
jamist,0.0
mhitchcock,0.833333333333
wassabian,0.0
lichangzhou,0.0
southernbleuz,0.466666666667
Begorrah,0.0
demigodwilburn,0.166666666667
RedRoses,0.0
kaelynnhart,0.0606060606061
irsingapore2,1.0
Princessgirl,0.263736263736
music-lover09,0.0
LoonPlatoon,0.122211122211
eishadee,0.0
opie80,0.0
ashleyaa,0.0
bitchesbehating,0.257142857143
DGS1234,0.0526315789474
TheGirlNextDoor,0.0
joliesstory,0.666666666667
katelynallen,0.678571428571
deadbutdreaming,0.0
SummerSnow,1.0
mycandyland,0.047619047619
biblewalk,0.0
punkprincess,0.3
scarletgirl101,0.161904761905
khellyscloset,0.0
holleymcalpine,0.0
Serenity30,0.104575163399
redherringcopycat,0.0
wheresdatruth,0.0
mojo32,1.0
dreamwalker,0.266666666667
urfriend,0.0
caitlingoode,0.0
justacuppajoe,0.0
katlyncarter,0.0
julzy,0.0
ModaaInc,0.0
multimediatech,0.74358974359
closetedatheist,0.7
TheAceOfSpades,0.205533596838
alannahdetroit,0.166666666667
chezjulie,0.666666666667
persiancats,0.972222222222
praneev,0.194444444444
levisonz,0.0
dancer326,0.0
hankperez,0.0
hautemama,0.0
MissyWarkentin989,0.375
TabithaR,0.333333333333
Just4UbyVanessa,0.0
feathers,0.0
jessi-lobo,0.0
yjesustedijo,0.0
may-anngerman,0.0
gretchen,0.0
arch17,0.0
charizmalady,0.0
johnnyswench,0.321428571429
ThamaLeigh,0.0
-hungarianchick-,0.261437908497
theprofessor,0.114285714286
MariahRider,0.0
PeaceGirlz,0.0
suzainjohan,0.190476190476
sunahha89,0.0
ajones48,0.0
SocialButterfly07,0.1
livingwithpossumsha,0.0
Raidersaint,0.0
lilianamieeshng,0.0
catepaige95,0.0
skyeblue,0.322463768116
dolores38,0.0
dancingbee,0.0666666666667
daniielle,1.0
cinsheffield,0.0
rabbitfriendhere,0.202259887006
cristie8,0.5
nicolejw,0.0
mlynch7,0.466666666667
dadskee,1.0
whitgirl1998,0.0
allysonaileen,0.247983870968
wrightzeke,0.0
Crashley,0.238095238095
alexanderliboriocorona,1.0
jasminen,0.311111111111
crssmyheart,0.0
coincutter,0.0508217829281
zombiequeen,0.0
john-the-author,0.285714285714
IselCruz,0.571428571429
starrystarrynight,0.0
ajung123,0.0
gigaujeen,0.0
SunlitFlavor,1.0
monclerjacketfashion,0.0
kursty,1.0
JKellyFaceArt,0.333333333333
plussizequeenb,0.666666666667
hatemekillme,0.333333333333
christinespiva,0.371428571429
LJSMusicVideoRevision,0.904761904762
carworldeclassifindscom,0.333333333333
cinjody1,0.454545454545
ReducedPrinting,0.0643274853801
teambatuta2010,0.0
forgottenpaths,0.131868131868
nurahanum,0.0
walshcutie,0.0
DeadForTheHour,0.0
jackieo,0.147619047619
spindlegirl,1.0
Anique,0.0
Kate-the-effin-great,0.0
HOTMAMA,0.0
stardog,0.0
live2love,0.392857142857
MARTAALMEIDA-CONSULTORIA,0.0
snowshoestrails,0.25
sunbeam,1.0
headache21,0.0
wittygal,0.277777777778
kurtis4444,0.0
TatianaTarasiouk,0.266666666667
jasonmtqa,0.0
khintx,0.318681318681
MasterDani,0.0
humanpotential,0.0
Greg25,0.241758241758
fruity175,0.0
thetru7th,0.0
sportsjobs,0.0
lkhang89,0.266666666667
xcountrybick,0.166666666667
c00lmoon,0.115780193947
usnretired91,0.406593406593
cumberland,0.238095238095
life-birthday,0.0
Geezer,0.5
hereiamtakealook,0.0
Onee-Sama,0.0
MikaelaRae,0.0
NeonRainbows,0.666666666667
inherhead,0.0
centurion,0.258937198068
boyfriend,0.0
DarlineArcely,0.0
cad144,0.0782361308677
squid555,0.0
chinaunleashed,0.0505747126437
snowshoetrails,0.0
KKakaKeKe,0.0
antipuesto,1.0
AshlleyMartinez,0.0
kelseymichelle,1.0
SaveThePain,0.0
InfamouslyYours,0.261437908497
redheadedtaurus,0.0357142857143
ipwnsheet,0.857142857143
mmkay-vs,0.6
justswim,0.0
EverlongPink,0.0
lilmyree3,1.0
LoveMyHubby,0.0
thesilentman,0.0
clearcreekyoga,0.0
lizlovett44,0.333333333333
KonfuKayla,0.133333333333
icewind,0.0
mikefitz,0.666666666667
curiouslady,0.144632768362
Vaatilightslayer,0.333333333333
clairebearmarie,0.238095238095
aisyah,0.8
Agathoise1,0.0
penyedap,0.0
linlee,0.0
drDrjojo,0.160644007156
tibbytiburon,0.0
rockstar,0.0
bookworm1357,0.333333333333
tommie,0.138888888889
becca3011,0.0
facedowninthegutter,0.571428571429
gunnar,0.2
newstepinmusic,0.0
coheedandcambria,0.0
mylycheeshake,0.181286549708
haileyfeldt,0.666666666667
mkposh88,1.0
toddnelsond,0.0
lastingimp,0.0
laflutedejade,0.4
jessicak,0.960144927536
JGrubb62190,0.428571428571
NymphadorasAngel,0.0659340659341
dayswithoutdebs,1.0
samworrallnovel,0.105496453901
myleneadona,0.0
BieberFever16,0.0
Stylized,0.047619047619
emontoya2,0.0
staceyvideorevision,0.9
kathyneilsen,0.125541125541
Music-Junkie,0.116071428571
texasgirl,0.164835164835
joshuawalsh,0.5
cherryblossoms1881,0.194444444444
Nessa3038,0.0
alluneedislovee,0.0
giveadvice,0.0
musicnmelody,1.0
Shania-LeeMyersBlog,0.0
ThatBamf,1.0
IloveeeeTom,0.235294117647
yuki0606,0.0
realitydreamer,0.119327731092
anjeng0629,0.0
mennork1991,0.2
krazycheez,0.0
BaByDoLl,0.0
kennykelly,0.333333333333
charliebworldstudies,1.0
pendarvis,0.0761904761905
BillInTexas,0.0
codyweiss,0.333333333333
terrydashner,0.0
MiasIdea,0.0
mzhartlezz,0.0
myjourney82,0.0
kanaekyan,0.666666666667
silentsea,0.218181818182
Strider333,0.0349045660656
learningteacher,0.0
cyracats,0.564102564103
jmarcum4,0.588235294118
ThighCleave,0.6
Br3ndaxDDD,0.535714285714
mokupshir3,0.1
xoxoLissaBabeexoxo,0.3
RadBear7,0.0
Sherabella,0.218029350105
iwantsometots,0.0
truthseekerzeta,0.0
batamtourguide,0.0
roger130,0.333333333333
SunnyGirl,0.181818181818
dilligentperson,0.0
DJMAZEONER,0.145454545455
msshiek2,0.107142857143
rcarriere,0.5
dinigithu,0.0
Ralphie85,0.8
lonelybaka,0.0
Chilebean,0.4
Honestly-Desiree,0.155555555556
usedtobebeautiful,0.333333333333
AlicesMirror,0.0
asarobinson,0.6
howshouldistart,1.0
xxdarkknightxx,0.333333333333
Slinkyfest2005,0.0
Essenceolopez,0.0
shiraz2012,0.0
Hayleeey,0.0
insomanic,0.487179487179
Mystwrtr,0.2
theseeker,0.0
ejones1607,0.0
lebowskiachiever,0.377777777778
sincerelysammi,0.333333333333
sunshine,0.193333333333
writeawaythenothing,0.118935837246
cwray2,0.333333333333
RachG517,0.285714285714
JessicaGiarmarco,0.0
darknesz515,0.238095238095
wetravelandblog,0.0
RockerChick16,0.103174603175
itoohavebeenholtzed,1.0
feastoflanguages,0.0
jessielahr,0.210526315789
CrawltheWarriorKing,0.833333333333
reeseskeeses,0.5
yzllhhllzy,0.0
UTAPATTo,0.6
julioarmendariz,0.0
HealthWhiz,0.142857142857
JessicaR,0.138888888889
birdlandapple,0.0
jnguyen,0.450549450549
mbula163,0.0
newdimonds,0.0571428571429
fairystale,0.227272727273
Blackfire,0.190476190476
quefields,0.25
bunnymessiah,0.166666666667
kousuke,0.0
leebobus,0.139191919192
maiwclee,0.428571428571
pieman1232,0.0
SteveMeyer,0.285714285714
xtine56,0.0277777777778
JustImagine,0.0
BreeDreamsofHope,0.0
ninjanerd,0.156862745098
coralotta,0.0
lovebird713,0.126482213439
d56rin,0.4
clemsonchik11,0.733333333333
mouse,0.666666666667
aisyahmandasari,0.0
whicks59,0.0
karolynq,0.0
rudytarigan,0.0
justmyrandomlycrazyself,0.0
KimberlySnow,0.108333333333
Casasaur,0.180952380952
kathleencarley,0.0909090909091
prettyugly,0.3
leonardkobby,0.0
patrickoneil23,0.1
dpaul641988,0.0
darkfairie,0.0
lerant,0.0
aliciagrace,0.145454545455
icerruto,0.4
tar3018,0.0
That-Dude,0.112525252525
spfeister,0.611111111111
krash71320,0.0
missjoyce,0.147474747475
judester,0.0
TheRambler,0.428571428571
yanacool,0.0
nutzforstuff,0.333333333333
NMoua,0.21645021645
KatelynLI,0.0
unicorn,0.0
illonlybeme,0.666666666667
DogsareLOVE,0.1
kid,0.0
yukiuehara,0.0
jacobc916,0.309090909091
lesbiansinmysoup,0.133333333333
ammarrehman89,0.0
bangmeh123,0.0
billy5792,0.0
mypage,0.166666666667
Zankie,0.166666666667
maiu808chris,0.0
LilMissVini,0.333333333333
trifbiz,0.0
rock4rookies,0.0
wsharkey,0.261904761905
brandigirl,0.0
momtobe,0.0
lisaballantyne,1.0
ashultz2,0.666666666667
MrsBearsWritings,0.0
gmac111msncom,1.0
MadStep17,0.197044334975
RANDYRECORDS,0.0
lemon2012,0.272058823529
markiesummer,0.0
sugarpink,0.0
karenlong,0.0
mistyblue,0.0
Danthaman,0.833333333333
mill1on,0.3
MrMcSassy,0.1
haughtydancer,0.0
memorypower,0.0
fortheloveofshounen-ai,0.333333333333
sanecorner,0.333333333333
alex01,0.230769230769
janetk,0.296296296296
heyitssteph,0.0567929554536
piersonjeremiah,0.0
darkeyedcan,0.277777777778
wpatten,1.0
doyoubelieve,0.12183908046
LeonardRoth,0.98814229249
Primetime21,0.111111111111
pdiaz3,0.666666666667
divettejulie22,0.117647058824
adorais2001,0.142602495544
elsapmusicvideorevision,0.0
cmurphy17,0.0
kimmychan1967,0.727272727273
armyairbornemom,0.549450549451
revelations3,0.0
gatorfirechick,0.0
allierae000,0.666666666667
Janetmbsh,0.315789473684
thewifethemomthelengend,0.0
solluciaperalta,0.0
maxello,0.0
modernman,0.287878787879
mvcatch35,0.666666666667
ryanoreilly,0.0
coconutgirl1990,1.0
ekyprogressive,0.054958273814
1jenjen,0.166666666667
dark-angel24,0.0
DarkPoet,0.0
bossisin22,0.0
disney-movies,0.0
mariaa,0.107692307692
notorious,0.24358974359
clementine,0.0
pilotjackp38,0.0
grizzledgeezer,0.0
GaryIthink,0.0
IndianaAmy,0.485380116959
JustJayable,0.0
v333nusAliansa54,0.0
scottster,0.252016129032
straightahottie,0.0666666666667
wwa,0.0
TheVeggieashley,0.0
mariahcarel,0.0
kpowdrell,0.666666666667
WyzyrdWolf,0.68115942029
DramaQueen0608,0.333333333333
tennisgrrl,0.170289855072
archivist,0.0
oliverhayes,0.0
RachelxoxoNicole,0.0646153846154
BaileyIverson,0.0
bibletalk,0.130124777184
shortysstories,0.0
darkprincess,0.833333333333
DropDeadGorgeous,0.0
LOVESTAR,0.0
logomach,0.111111111111
Johne360,0.190476190476
kkennard91,0.0
sweetPEA007,0.0
TaylorMarionette,0.333333333333
rcardenas,0.0
fortythree,0.23908045977
get2ittheget2itcom,0.0
bloggstar,0.0857142857143
fastmoney2you,0.0
Chuckles,0.0
lynnnicolai,0.0
d30ayako,0.0
factionfreak25,0.0
KimCutie,0.0
frostbite15fl,1.0
birdman,0.0
strangeufo,0.666666666667
tinamaebarto33,0.0
hannahmusicvideorevision,0.380952380952
akaoptimis,0.408333333333
Primetime,0.0
Kirkwarwick7,0.0
Azkadellia,0.5
Isabell,0.0
ToutsOnTheBlog,0.666666666667
education0,0.0
straightedgebill,0.0
ifilllotsofrxs,0.154334038055
pyke,0.133333333333
yutatatata,0.0
impossible2pleaze,0.333333333333
musicxismylover,0.0
Spice-Bitchy,0.0
Heresmy2cents,0.178571428571
JuliaGerhard,0.311111111111
EmmyRAWRS,0.0
planetearl,0.0
freakochild,0.321428571429
svguy,0.0
mixedup,0.0
victorious,0.0
SmilingBright,0.138095238095
editor,0.0487264673311
alirizwan,1.0
AdamMWorld,0.0
xxxkimmyxxx,0.0
danorloff,0.0
erotarys,1.0
PlaneWrecKid,0.3
ajspolsky,0.0
allinoneprofits,0.0
saltymick,0.115384615385
msebree24,0.0
haybechick042,0.0
browneyes,0.666666666667
captivitykills,0.228571428571
Neno72189,0.666666666667
sweetbrowneyedgirl,0.167557932264
DanieJebus,0.666666666667
spanking101,0.0
rocking-bahrian,0.0
WWTexas,0.0
sethuvisal,0.0
viewofme,0.0
sweetalker,0.333333333333
yumyumAlleon,0.0
Hmillsap97,0.222222222222
niceguy2,0.251461988304
spiritgem,0.333333333333
K-a-t-e,0.190476190476
terabithia,0.0
ballzz,0.0
propaganda,0.0
myminime,0.0
MayaElizabeth,0.666666666667
shannonturner243,0.0
Marcosious,0.0
shin,0.0
iggyigette,0.208791208791
xNightmarex,0.193548387097
lesliebeauregaurde,0.0
GeishaGirl66,1.0
WayOut,0.34126984127
messedupgrl,1.0
lawofattraction,0.0
finalfourduke,0.0
HaleyBoohNicole1212,0.0
slametane,0.0
AndrewBaker,0.5
sallysue,0.233918128655
unknown123,0.0
Lailanie,0.0
holls,0.0
beautyinthebreakdown,0.101680672269
graceeed,0.19696969697
Only-God,0.0
wildhorse,0.0
eldercollege,1.0
a11,0.666666666667
larriji,0.1
sah-rah,0.464285714286
jessica-ivette,0.5
candymountain,0.0
prissykitty,0.279411764706
bwatson,0.5
longlostfriend,0.270621468927
Amerrickan,0.305555555556
TbabiiLashaia,0.67619047619
writingfriend,0.0
CaitlinRose,0.0
shalonda39,0.304347826087
WorldofEmma,0.0
Faani2013,0.0
xievinich,0.0
shirin777,0.0
mellmoon,0.0
tundrabiomes,0.0
restored,0.0
LaurenLoo09,0.133333333333
FuckYouCupcake,0.2
anglican,0.0
AmanBajaj,0.0
jermiah,0.160173160173
farhan,0.176344086022
JesseJamesRidesAgain,0.0
evankane,1.0
kaceyjane,0.333333333333
bluenile,0.0
windtalker,0.166666666667
cupcakekirra,0.25
princess5000,1.0
shellzy741,0.159420289855
dominik320,0.345454545455
marmstrong,0.184766214178
graceanna,0.357142857143
MrsRoad7,1.0
aguyslife,0.169117647059
tannindorf,0.0
storiesmylove,0.0
Twilight123,0.148648648649
